Kernel Behavior Groups for 'gpu_tot_sim_insn':
group-constant:
    "reduce_kernel<512, 1, MeanOps<…> >", min: 693900.0, max: 693900.0, variation: 0.00%, launches: 50
    "vectorized_elementwise_kernel<4, tanh_kernel_cuda(…), _>", min: 42240.0, max: 42240.0, variation: 0.00%, launches: 12
    "volta_sgemm_128x128_tn", min: 531216.0, max: 531216.0, variation: 0.00%, launches: 13
    "vectorized_elementwise_kernel<4, neg_kernel_cuda(…), _>", min: 10560.0, max: 10560.0, variation: 0.00%, launches: 75
    "reduce_kernel<512, 4, …>", min: 10560.0, max: 10560.0, variation: 0.00%, launches: 75
    "vectorized_elementwise_kernel<4, DivFunctor<float>, _>", min: 28.0, max: 28.0, variation: 0.00%, launches: 25
    "unrolled_elementwise_kernel<MulScalarFunctor<float, float>, _>", min: 2640.0, max: 2640.0, variation: 0.00%, launches: 50
    "vectorized_elementwise_kernel<4, tanh_backward_kernel_cuda(…), _>", min: 84480.0, max: 84480.0, variation: 0.00%, launches: 12
    "softmax_warp_backward", min: 44220.0, max: 44220.0, variation: 0.00%, launches: 12
group-oscillating:
    "vectorized_elementwise_kernel<4, AddFunctor<float>, _>", min: 28.0, max: 589824.0, variation: 2106414.29%, launches: 309
    "vectorized_elementwise_kernel<4, BUnaryFunctor<AddFunctor<float>,_>, _>", min: 14.0, max: 294912.0, variation: 2106414.29%, launches: 186
    "unrolled_elementwise_kernel<AddFunctor<float>, _>", min: 13200.0, max: 38574.0, variation: 192.23%, launches: 87
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _> (float#3)", min: 10560.0, max: 42240.0, variation: 300.00%, launches: 37
    "vectorized_elementwise_kernel<4, sqrt_kernel_cuda(…), _>", min: 14.0, max: 294912.0, variation: 2106414.29%, launches: 173
    "unrolled_elementwise_kernel<MulFunctor<float>, _>", min: 21120.0, max: 40012.0, variation: 89.45%, launches: 74
    "unrolled_elementwise_kernel<copy_device_to_device(…), _>", min: 10560.0, max: 84480.0, variation: 700.00%, launches: 180
    "volta_sgemm_128x32_nn", min: 54264.0, max: 1131696.0, variation: 1985.54%, launches: 36
    "vectorized_elementwise_kernel<4, MulScalarFunctor<float, float>, _>", min: 14.0, max: 294912.0, variation: 2106414.29%, launches: 812
    "volta_sgemm_64x32_sliced1x4_nn", min: 368928.0, max: 1633824.0, variation: 342.86%, launches: 36
    "splitKreduce_kernel", min: 31680.0, max: 42240.0, variation: 33.33%, launches: 60
    "vectorized_elementwise_kernel<4, MulFunctor<float>, _>", min: 21120.0, max: 84480.0, variation: 300.00%, launches: 135
    "vectorized_elementwise_kernel<4, FillFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 299
    "reduce_kernel<128, 4, …>", min: 10560.0, max: 42240.0, variation: 300.00%, launches: 98
    "volta_sgemm_128x32_nt", min: 50796.0, max: 1175040.0, variation: 2213.25%, launches: 72
    "volta_sgemm_64x32_sliced1x4_tn", min: 368928.0, max: 1633824.0, variation: 342.86%, launches: 36
    "volta_sgemm_128x32_tn", min: 46200.0, max: 98820.0, variation: 113.90%, launches: 24
    "vectorized_elementwise_kernel<4, addcmul_cuda_kernel(…), _>", min: 288.0, max: 884736.0, variation: 307100.00%, launches: 148
    "vectorized_elementwise_kernel<4, addcdiv_cuda_kernel(…), _>", min: 288.0, max: 884736.0, variation: 307100.00%, launches: 148

Kernel Behavior Groups for 'Total_core_cache_stats_breakdown_GLOBAL_ACC_R_HIT':
group-constant:
group-oscillating:
    "vectorized_elementwise_kernel<4, AddFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 309
    "vectorized_elementwise_kernel<4, BUnaryFunctor<AddFunctor<float>,_>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 186
    "reduce_kernel<512, 1, MeanOps<…> >", min: 0.0, max: 0.0, variation: inf%, launches: 50
    "unrolled_elementwise_kernel<AddFunctor<float>, _>", min: 0.0, max: 947.0, variation: inf%, launches: 87
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _> (float#3)", min: 0.0, max: 0.0, variation: inf%, launches: 37
    "vectorized_elementwise_kernel<4, sqrt_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 173
    "unrolled_elementwise_kernel<DivFunctor<float>, _>", min: 20.0, max: 884.0, variation: 4320.00%, launches: 100
    "unrolled_elementwise_kernel<MulFunctor<float>, _>", min: 0.0, max: 392.0, variation: inf%, launches: 74
    "unrolled_elementwise_kernel<copy_device_to_device(…), _>", min: 0.0, max: 32446.0, variation: inf%, launches: 180
    "volta_sgemm_128x32_nn", min: 0.0, max: 11880.0, variation: inf%, launches: 36
    "vectorized_elementwise_kernel<4, MulScalarFunctor<float, float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 812
    "unrolled_elementwise_kernel<AUnaryFunctor<AddFunctor<float> >, _>", min: 0.0, max: 4.0, variation: inf%, launches: 12
    "softmax_warp_forward", min: 44.0, max: 101.0, variation: 129.55%, launches: 12
    "volta_sgemm_64x32_sliced1x4_nn", min: 0.0, max: 0.0, variation: inf%, launches: 36
    "splitKreduce_kernel", min: 0.0, max: 0.0, variation: inf%, launches: 60
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "vectorized_elementwise_kernel<4, tanh_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "vectorized_elementwise_kernel<4, MulFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 135
    "volta_sgemm_128x128_tn", min: 0.0, max: 0.0, variation: inf%, launches: 13
    "vectorized_elementwise_kernel<4, FillFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 299
    "reduce_kernel<128, 4, …>", min: 0.0, max: 0.0, variation: inf%, launches: 98
    "vectorized_elementwise_kernel<4, neg_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 75
    "reduce_kernel<512, 4, …>", min: 0.0, max: 0.0, variation: inf%, launches: 75
    "vectorized_elementwise_kernel<4, DivFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 25
    "unrolled_elementwise_kernel<MulScalarFunctor<float, float>, _>", min: 462.0, max: 586.0, variation: 26.84%, launches: 50
    "volta_sgemm_128x32_nt", min: 0.0, max: 13910.0, variation: inf%, launches: 72
    "vectorized_elementwise_kernel<4, tanh_backward_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "volta_sgemm_64x32_sliced1x4_tn", min: 0.0, max: 0.0, variation: inf%, launches: 36
    "volta_sgemm_128x32_tn", min: 0.0, max: 39528.0, variation: inf%, launches: 24
    "softmax_warp_backward", min: 240.0, max: 305.0, variation: 27.08%, launches: 12
    "vectorized_elementwise_kernel<4, addcmul_cuda_kernel(…), _>", min: 0.0, max: 1167.0, variation: inf%, launches: 148
    "vectorized_elementwise_kernel<4, addcdiv_cuda_kernel(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 148

Kernel Behavior Groups for 'Total_core_cache_stats_breakdown_GLOBAL_ACC_W_HIT':
group-constant:
    "reduce_kernel<512, 1, MeanOps<…> >", min: 96.0, max: 96.0, variation: 0.00%, launches: 50
    "softmax_warp_forward", min: 3960.0, max: 3960.0, variation: 0.00%, launches: 12
    "reduce_kernel<512, 4, …>", min: 96.0, max: 96.0, variation: 0.00%, launches: 75
    "softmax_warp_backward", min: 3960.0, max: 3960.0, variation: 0.00%, launches: 12
group-oscillating:
    "vectorized_elementwise_kernel<4, AddFunctor<float>, _>", min: 0.0, max: 294912.0, variation: inf%, launches: 309
    "vectorized_elementwise_kernel<4, BUnaryFunctor<AddFunctor<float>,_>, _>", min: 0.0, max: 294912.0, variation: inf%, launches: 186
    "unrolled_elementwise_kernel<AddFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 87
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _> (float#3)", min: 0.0, max: 0.0, variation: inf%, launches: 37
    "vectorized_elementwise_kernel<4, sqrt_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 173
    "unrolled_elementwise_kernel<DivFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 100
    "unrolled_elementwise_kernel<MulFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 74
    "unrolled_elementwise_kernel<copy_device_to_device(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 180
    "volta_sgemm_128x32_nn", min: 0.0, max: 0.0, variation: inf%, launches: 36
    "vectorized_elementwise_kernel<4, MulScalarFunctor<float, float>, _>", min: 0.0, max: 294912.0, variation: inf%, launches: 812
    "unrolled_elementwise_kernel<AUnaryFunctor<AddFunctor<float> >, _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "volta_sgemm_64x32_sliced1x4_nn", min: 0.0, max: 0.0, variation: inf%, launches: 36
    "splitKreduce_kernel", min: 0.0, max: 10560.0, variation: inf%, launches: 60
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "vectorized_elementwise_kernel<4, tanh_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "vectorized_elementwise_kernel<4, MulFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 135
    "volta_sgemm_128x128_tn", min: 0.0, max: 23.0, variation: inf%, launches: 13
    "vectorized_elementwise_kernel<4, FillFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 299
    "reduce_kernel<128, 4, …>", min: 288.0, max: 1152.0, variation: 300.00%, launches: 98
    "vectorized_elementwise_kernel<4, neg_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 75
    "vectorized_elementwise_kernel<4, DivFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 25
    "unrolled_elementwise_kernel<MulScalarFunctor<float, float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 50
    "volta_sgemm_128x32_nt", min: 0.0, max: 0.0, variation: inf%, launches: 72
    "vectorized_elementwise_kernel<4, tanh_backward_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "volta_sgemm_64x32_sliced1x4_tn", min: 0.0, max: 0.0, variation: inf%, launches: 36
    "volta_sgemm_128x32_tn", min: 0.0, max: 0.0, variation: inf%, launches: 24
    "vectorized_elementwise_kernel<4, addcmul_cuda_kernel(…), _>", min: 96.0, max: 294912.0, variation: 307100.00%, launches: 148
    "vectorized_elementwise_kernel<4, addcdiv_cuda_kernel(…), _>", min: 96.0, max: 294580.0, variation: 306754.17%, launches: 148

Kernel Behavior Groups for 'Total_core_cache_stats_breakdown_GLOBAL_ACC_W_TOTAL_ACCESS':
group-constant:
    "reduce_kernel<512, 1, MeanOps<…> >", min: 110.0, max: 110.0, variation: 0.00%, launches: 50
    "unrolled_elementwise_kernel<DivFunctor<float>, _>", min: 10560.0, max: 10560.0, variation: 0.00%, launches: 100
    "unrolled_elementwise_kernel<AUnaryFunctor<AddFunctor<float> >, _>", min: 1513.0, max: 1513.0, variation: 0.00%, launches: 12
    "softmax_warp_forward", min: 22110.0, max: 22110.0, variation: 0.00%, launches: 12
    "splitKreduce_kernel", min: 10560.0, max: 10560.0, variation: 0.00%, launches: 60
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _>", min: 42240.0, max: 42240.0, variation: 0.00%, launches: 12
    "vectorized_elementwise_kernel<4, tanh_kernel_cuda(…), _>", min: 42240.0, max: 42240.0, variation: 0.00%, launches: 12
    "vectorized_elementwise_kernel<4, neg_kernel_cuda(…), _>", min: 10560.0, max: 10560.0, variation: 0.00%, launches: 75
    "reduce_kernel<512, 4, …>", min: 110.0, max: 110.0, variation: 0.00%, launches: 75
    "vectorized_elementwise_kernel<4, DivFunctor<float>, _>", min: 14.0, max: 14.0, variation: 0.00%, launches: 25
    "unrolled_elementwise_kernel<MulScalarFunctor<float, float>, _>", min: 10560.0, max: 10560.0, variation: 0.00%, launches: 50
    "vectorized_elementwise_kernel<4, tanh_backward_kernel_cuda(…), _>", min: 42240.0, max: 42240.0, variation: 0.00%, launches: 12
    "softmax_warp_backward", min: 22110.0, max: 22110.0, variation: 0.00%, launches: 12
group-oscillating:
    "vectorized_elementwise_kernel<4, AddFunctor<float>, _>", min: 14.0, max: 294912.0, variation: 2106414.29%, launches: 309
    "vectorized_elementwise_kernel<4, BUnaryFunctor<AddFunctor<float>,_>, _>", min: 14.0, max: 294912.0, variation: 2106414.29%, launches: 186
    "unrolled_elementwise_kernel<AddFunctor<float>, _>", min: 10560.0, max: 18150.0, variation: 71.88%, launches: 87
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _> (float#3)", min: 10560.0, max: 42240.0, variation: 300.00%, launches: 37
    "vectorized_elementwise_kernel<4, sqrt_kernel_cuda(…), _>", min: 14.0, max: 294912.0, variation: 2106414.29%, launches: 173
    "unrolled_elementwise_kernel<MulFunctor<float>, _>", min: 10560.0, max: 18150.0, variation: 71.88%, launches: 74
    "unrolled_elementwise_kernel<copy_device_to_device(…), _>", min: 10560.0, max: 42240.0, variation: 300.00%, launches: 180
    "volta_sgemm_128x32_nn", min: 0.0, max: 360.0, variation: inf%, launches: 36
    "vectorized_elementwise_kernel<4, MulScalarFunctor<float, float>, _>", min: 14.0, max: 294912.0, variation: 2106414.29%, launches: 812
    "volta_sgemm_64x32_sliced1x4_nn", min: 0.0, max: 0.0, variation: inf%, launches: 36
    "vectorized_elementwise_kernel<4, MulFunctor<float>, _>", min: 10560.0, max: 42240.0, variation: 300.00%, launches: 135
    "volta_sgemm_128x128_tn", min: 72.0, max: 786.0, variation: 991.67%, launches: 13
    "vectorized_elementwise_kernel<4, FillFunctor<float>, _>", min: 1.0, max: 294912.0, variation: 29491100.00%, launches: 299
    "reduce_kernel<128, 4, …>", min: 384.0, max: 1536.0, variation: 300.00%, launches: 98
    "volta_sgemm_128x32_nt", min: 0.0, max: 0.0, variation: inf%, launches: 72
    "volta_sgemm_64x32_sliced1x4_tn", min: 0.0, max: 0.0, variation: inf%, launches: 36
    "volta_sgemm_128x32_tn", min: 0.0, max: 0.0, variation: inf%, launches: 24
    "vectorized_elementwise_kernel<4, addcmul_cuda_kernel(…), _>", min: 96.0, max: 294912.0, variation: 307100.00%, launches: 148
    "vectorized_elementwise_kernel<4, addcdiv_cuda_kernel(…), _>", min: 96.0, max: 294912.0, variation: 307100.00%, launches: 148

Kernel Behavior Groups for 'Total_core_cache_stats_breakdown_GLOBAL_ACC_R_MSHR_HIT':
group-constant:
    "unrolled_elementwise_kernel<AUnaryFunctor<AddFunctor<float> >, _>", min: 242.0, max: 246.0, variation: 1.65%, launches: 12
    "softmax_warp_forward", min: 3859.0, max: 3916.0, variation: 1.48%, launches: 12
    "unrolled_elementwise_kernel<MulScalarFunctor<float, float>, _>", min: 1724.0, max: 1848.0, variation: 7.19%, launches: 50
    "softmax_warp_backward", min: 7615.0, max: 7680.0, variation: 0.85%, launches: 12
group-oscillating:
    "vectorized_elementwise_kernel<4, AddFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 309
    "vectorized_elementwise_kernel<4, BUnaryFunctor<AddFunctor<float>,_>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 186
    "reduce_kernel<512, 1, MeanOps<…> >", min: 0.0, max: 0.0, variation: inf%, launches: 50
    "unrolled_elementwise_kernel<AddFunctor<float>, _>", min: 1363.0, max: 2880.0, variation: 111.30%, launches: 87
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _> (float#3)", min: 0.0, max: 0.0, variation: inf%, launches: 37
    "vectorized_elementwise_kernel<4, sqrt_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 173
    "unrolled_elementwise_kernel<DivFunctor<float>, _>", min: 1426.0, max: 2290.0, variation: 60.59%, launches: 100
    "unrolled_elementwise_kernel<MulFunctor<float>, _>", min: 2567.0, max: 2880.0, variation: 12.19%, launches: 74
    "unrolled_elementwise_kernel<copy_device_to_device(…), _>", min: 0.0, max: 33400.0, variation: inf%, launches: 180
    "volta_sgemm_128x32_nn", min: 0.0, max: 8064.0, variation: inf%, launches: 36
    "vectorized_elementwise_kernel<4, MulScalarFunctor<float, float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 812
    "volta_sgemm_64x32_sliced1x4_nn", min: 0.0, max: 163271.0, variation: inf%, launches: 36
    "splitKreduce_kernel", min: 0.0, max: 0.0, variation: inf%, launches: 60
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "vectorized_elementwise_kernel<4, tanh_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "vectorized_elementwise_kernel<4, MulFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 135
    "volta_sgemm_128x128_tn", min: 0.0, max: 224619.0, variation: inf%, launches: 13
    "vectorized_elementwise_kernel<4, FillFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 299
    "reduce_kernel<128, 4, …>", min: 0.0, max: 0.0, variation: inf%, launches: 98
    "vectorized_elementwise_kernel<4, neg_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 75
    "reduce_kernel<512, 4, …>", min: 0.0, max: 0.0, variation: inf%, launches: 75
    "vectorized_elementwise_kernel<4, DivFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 25
    "volta_sgemm_128x32_nt", min: 0.0, max: 55170.0, variation: inf%, launches: 72
    "vectorized_elementwise_kernel<4, tanh_backward_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "volta_sgemm_64x32_sliced1x4_tn", min: 0.0, max: 0.0, variation: inf%, launches: 36
    "volta_sgemm_128x32_tn", min: 0.0, max: 0.0, variation: inf%, launches: 24
    "vectorized_elementwise_kernel<4, addcmul_cuda_kernel(…), _>", min: 96.0, max: 221184.0, variation: 230300.00%, launches: 148
    "vectorized_elementwise_kernel<4, addcdiv_cuda_kernel(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 148

Kernel Behavior Groups for 'gpgpu_n_tot_w_icount':
group-constant:
    "reduce_kernel<512, 1, MeanOps<…> >", min: 24418.0, max: 24418.0, variation: 0.00%, launches: 50
    "unrolled_elementwise_kernel<DivFunctor<float>, _>", min: 232320.0, max: 232320.0, variation: 0.00%, launches: 100
    "unrolled_elementwise_kernel<AUnaryFunctor<AddFunctor<float> >, _>", min: 20888.0, max: 20888.0, variation: 0.00%, launches: 12
    "softmax_warp_forward", min: 382584.0, max: 382584.0, variation: 0.00%, launches: 12
    "splitKreduce_kernel", min: 300960.0, max: 300960.0, variation: 0.00%, launches: 60
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _>", min: 63360.0, max: 63360.0, variation: 0.00%, launches: 12
    "vectorized_elementwise_kernel<4, tanh_kernel_cuda(…), _>", min: 295438.0, max: 295548.0, variation: 0.04%, launches: 12
    "volta_sgemm_128x128_tn", min: 11716633.0, max: 11721504.0, variation: 0.04%, launches: 13
    "vectorized_elementwise_kernel<4, neg_kernel_cuda(…), _>", min: 13200.0, max: 13200.0, variation: 0.00%, launches: 75
    "reduce_kernel<512, 4, …>", min: 24868.0, max: 24868.0, variation: 0.00%, launches: 75
    "vectorized_elementwise_kernel<4, DivFunctor<float>, _>", min: 224.0, max: 224.0, variation: 0.00%, launches: 25
    "unrolled_elementwise_kernel<MulScalarFunctor<float, float>, _>", min: 145200.0, max: 145200.0, variation: 0.00%, launches: 50
    "vectorized_elementwise_kernel<4, tanh_backward_kernel_cuda(…), _>", min: 71280.0, max: 71280.0, variation: 0.00%, launches: 12
    "softmax_warp_backward", min: 75900.0, max: 75900.0, variation: 0.00%, launches: 12
group-oscillating:
    "vectorized_elementwise_kernel<4, AddFunctor<float>, _>", min: 95.0, max: 6935466.0, variation: 7300390.53%, launches: 309
    "vectorized_elementwise_kernel<4, BUnaryFunctor<AddFunctor<float>,_>, _>", min: 88.0, max: 6332382.0, variation: 7195788.64%, launches: 186
    "unrolled_elementwise_kernel<AddFunctor<float>, _>", min: 159720.0, max: 274603.0, variation: 71.93%, launches: 87
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _> (float#3)", min: 13200.0, max: 52800.0, variation: 300.00%, launches: 37
    "vectorized_elementwise_kernel<4, sqrt_kernel_cuda(…), _>", min: 161.0, max: 1179648.0, variation: 732600.62%, launches: 173
    "unrolled_elementwise_kernel<MulFunctor<float>, _>", min: 159720.0, max: 351749.0, variation: 120.23%, launches: 74
    "unrolled_elementwise_kernel<copy_device_to_device(…), _>", min: 142560.0, max: 570240.0, variation: 300.00%, launches: 180
    "volta_sgemm_128x32_nn", min: 672384.0, max: 12453454.0, variation: 1752.13%, launches: 36
    "vectorized_elementwise_kernel<4, MulScalarFunctor<float, float>, _>", min: 86.0, max: 6030840.0, variation: 7012504.65%, launches: 812
    "volta_sgemm_64x32_sliced1x4_nn", min: 3755520.0, max: 12934656.0, variation: 244.42%, launches: 36
    "vectorized_elementwise_kernel<4, MulFunctor<float>, _>", min: 15180.0, max: 60720.0, variation: 300.00%, launches: 135
    "vectorized_elementwise_kernel<4, FillFunctor<float>, _>", min: 28.0, max: 5126214.0, variation: 18307807.14%, launches: 299
    "reduce_kernel<128, 4, …>", min: 12378.0, max: 49512.0, variation: 300.00%, launches: 98
    "volta_sgemm_128x32_nt", min: 537984.0, max: 12854784.0, variation: 2289.44%, launches: 72
    "volta_sgemm_64x32_sliced1x4_tn", min: 3829248.0, max: 10096128.0, variation: 163.66%, launches: 36
    "volta_sgemm_128x32_tn", min: 693504.0, max: 1112064.0, variation: 60.35%, launches: 24
    "vectorized_elementwise_kernel<4, addcmul_cuda_kernel(…), _>", min: 180.0, max: 9046260.0, variation: 5025600.00%, launches: 148
    "vectorized_elementwise_kernel<4, addcdiv_cuda_kernel(…), _>", min: 672.0, max: 2064384.0, variation: 307100.00%, launches: 148

Kernel Behavior Groups for 'total_dram_reads':
group-constant:
    "volta_sgemm_128x128_tn", min: 288368.0, max: 289020.0, variation: 0.23%, launches: 13
    "vectorized_elementwise_kernel<4, DivFunctor<float>, _>", min: 2.0, max: 2.0, variation: 0.00%, launches: 25
group-oscillating:
    "vectorized_elementwise_kernel<4, AddFunctor<float>, _>", min: 0.0, max: 589824.0, variation: inf%, launches: 309
    "vectorized_elementwise_kernel<4, BUnaryFunctor<AddFunctor<float>,_>, _>", min: 0.0, max: 294912.0, variation: inf%, launches: 186
    "reduce_kernel<512, 1, MeanOps<…> >", min: 0.0, max: 0.0, variation: inf%, launches: 50
    "unrolled_elementwise_kernel<AddFunctor<float>, _>", min: 0.0, max: 96.0, variation: inf%, launches: 87
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _> (float#3)", min: 0.0, max: 42240.0, variation: inf%, launches: 37
    "vectorized_elementwise_kernel<4, sqrt_kernel_cuda(…), _>", min: 0.0, max: 294912.0, variation: inf%, launches: 173
    "unrolled_elementwise_kernel<DivFunctor<float>, _>", min: 0.0, max: 10574.0, variation: inf%, launches: 100
    "unrolled_elementwise_kernel<MulFunctor<float>, _>", min: 96.0, max: 1540.0, variation: 1504.17%, launches: 74
    "unrolled_elementwise_kernel<copy_device_to_device(…), _>", min: 0.0, max: 10560.0, variation: inf%, launches: 180
    "volta_sgemm_128x32_nn", min: 0.0, max: 216652.0, variation: inf%, launches: 36
    "vectorized_elementwise_kernel<4, MulScalarFunctor<float, float>, _>", min: 0.0, max: 294912.0, variation: inf%, launches: 812
    "unrolled_elementwise_kernel<AUnaryFunctor<AddFunctor<float> >, _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "softmax_warp_forward", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "volta_sgemm_64x32_sliced1x4_nn", min: 64512.0, max: 303104.0, variation: 369.84%, launches: 36
    "splitKreduce_kernel", min: 29488.0, max: 42240.0, variation: 43.24%, launches: 60
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "vectorized_elementwise_kernel<4, tanh_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "vectorized_elementwise_kernel<4, MulFunctor<float>, _>", min: 0.0, max: 84480.0, variation: inf%, launches: 135
    "vectorized_elementwise_kernel<4, FillFunctor<float>, _>", min: 0.0, max: 0.0, variation: inf%, launches: 299
    "reduce_kernel<128, 4, …>", min: 0.0, max: 10560.0, variation: inf%, launches: 98
    "vectorized_elementwise_kernel<4, neg_kernel_cuda(…), _>", min: 0.0, max: 0.0, variation: inf%, launches: 75
    "reduce_kernel<512, 4, …>", min: 0.0, max: 0.0, variation: inf%, launches: 75
    "unrolled_elementwise_kernel<MulScalarFunctor<float, float>, _>", min: 0.0, max: 1.0, variation: inf%, launches: 50
    "volta_sgemm_128x32_nt", min: 9792.0, max: 42696.0, variation: 336.03%, launches: 72
    "vectorized_elementwise_kernel<4, tanh_backward_kernel_cuda(…), _>", min: 56228.0, max: 66472.0, variation: 18.22%, launches: 12
    "volta_sgemm_64x32_sliced1x4_tn", min: 64512.0, max: 301320.0, variation: 367.08%, launches: 36
    "volta_sgemm_128x32_tn", min: 9240.0, max: 10368.0, variation: 12.21%, launches: 24
    "softmax_warp_backward", min: 0.0, max: 0.0, variation: inf%, launches: 12
    "vectorized_elementwise_kernel<4, addcmul_cuda_kernel(…), _>", min: 0.0, max: 589824.0, variation: inf%, launches: 148
    "vectorized_elementwise_kernel<4, addcdiv_cuda_kernel(…), _>", min: 0.0, max: 884736.0, variation: inf%, launches: 148

Kernel Behavior Groups for 'total_dram_writes':
group-constant:
group-oscillating:
    "vectorized_elementwise_kernel<4, AddFunctor<float>, _>", min: 0.0, max: 379332.0, variation: inf%, launches: 309
    "vectorized_elementwise_kernel<4, BUnaryFunctor<AddFunctor<float>,_>, _>", min: 0.0, max: 219416.0, variation: inf%, launches: 186
    "reduce_kernel<512, 1, MeanOps<…> >", min: 0.0, max: 1496.0, variation: inf%, launches: 50
    "unrolled_elementwise_kernel<AddFunctor<float>, _>", min: 0.0, max: 10060.0, variation: inf%, launches: 87
    "vectorized_elementwise_kernel<4, pow_tensor_scalar_kernel_impl(…), _> (float#3)", min: 0.0, max: 55388.0, variation: inf%, launches: 37
    "vectorized_elementwise_kernel<4, sqrt_kernel_cuda(…), _>", min: 0.0, max: 284428.0, variation: inf%, launches: 173
    "unrolled_elementwise_kernel<DivFunctor<float>, _>", min: 0.0, max: 9224.0, variation: inf%, launches: 100
    "unrolled_elementwise_kernel<MulFunctor<float>, _>", min: 0.0, max: 10140.0, variation: inf%, launches: 74
    "unrolled_elementwise_kernel<copy_device_to_device(…), _>", min: 0.0, max: 12346.0, variation: inf%, launches: 180
    "volta_sgemm_128x32_nn", min: 0.0, max: 108132.0, variation: inf%, launches: 36
    "vectorized_elementwise_kernel<4, MulScalarFunctor<float, float>, _>", min: 0.0, max: 312016.0, variation: inf%, launches: 812
    "unrolled_elementwise_kernel<AUnaryFunctor<AddFunctor<float> >, _>", min: 16.0, max: 116.0, variation: 625.00%, launches: 12
    "softmax_warp_forward", min: 4.0, max: 28.0, variation: 600.00%, launches: 12
    "volta_sgemm_64x32_sliced1x4_nn", min: 14425.0, max: 170772.0, variation: 1083.86%, launches: 36
    "splitKreduce_kernel", min: 1288.0, max: 19305.0, variation: 1398.84%, launches: 60
